dt,VitesseOrientation,posX,PosY,batterie
928.42,15.5679,159.107,48417.2,59901.9,9.66656
928.52,14.6483,159.625,48418.8,59897.9,9.66385
928.62,13.7683,160.133,48420.2,59894.1,9.66129
928.72,12.9264,160.633,48421.5,59890.5,9.6589
928.82,12.1213,161.124,48422.7,59887.1,9.65666
928.92,11.3515,161.607,48423.8,59883.9,9.65455
929.02,10.6158,162.081,48424.7,59880.9,9.65259
929.12,9.91293,162.547,48425.7,59878.1,9.65075
929.22,8.91293,163.006,48426.5,59875.5,9.6491
929.32,7.91293,163.456,48427.2,59873.1,9.64764
929.42,6.91293,163.899,48427.8,59871,9.64636
929.52,5.91293,164.334,48428.4,59869.2,9.64526
929.62,4.91293,164.761,48428.8,59867.6,9.64435
929.72,3.91293,165.182,48429.2,59866.3,9.64363
929.82,2.91293,165.595,48429.4,59865.2,9.64309
929.92,1.91293,166.001,48429.6,59864.4,9.64273
930.02,0.91293,166.4,48429.8,59863.9,9.64256
930.12,0,166.792,48429.8,59863.7,10.1426
930.22,0,167.177,48429.8,59863.7,10.6426
930.32,0,167.556,48429.8,59863.7,11.1426
930.42,0,167.929,48429.8,59863.7,11.6426
930.52,0,168.294,48429.8,59863.7,12.1426
930.62,0,168.654,48429.8,59863.7,12.6426
930.72,0,169.008,48429.8,59863.7,13.1426
930.82,0,169.355,48429.8,59863.7,13.6426
930.92,0,169.697,48429.8,59863.7,14.1426
931.02,0,170.032,48429.8,59863.7,14.6426
931.12,0,170.362,48429.8,59863.7,15.1426
931.22,0,170.686,48429.8,59863.7,15.6426
931.32,0,171.005,48429.8,59863.7,16.1426
931.42,0,171.318,48429.8,59863.7,16.6426
931.52,0,171.626,48429.8,59863.7,17.1426
931.62,0,171.928,48429.8,59863.7,17.6426
931.72,0,172.226,48429.8,59863.7,18.1426
931.82,0,172.518,48429.8,59863.7,18.6426
931.919,0,172.805,48429.8,59863.7,19.1426
932.019,0,173.087,48429.8,59863.7,19.6426
932.119,0,173.365,48429.8,59863.7,20.1426
932.219,0,173.637,48429.8,59863.7,20.6426
932.319,0,173.905,48429.8,59863.7,21.1426
932.419,0,174.169,48429.8,59863.7,21.6426
932.519,0,174.428,48429.8,59863.7,22.1426
932.619,0,174.682,48429.8,59863.7,22.6426
932.719,0,174.932,48429.8,59863.7,23.1426
932.819,0,175.178,48429.8,59863.7,23.6426
932.919,0,175.42,48429.8,59863.7,24.1426
933.019,0,175.657,48429.8,59863.7,24.6426
933.119,0,175.89,48429.8,59863.7,25.1426
933.219,0,176.12,48429.8,59863.7,25.6426
933.319,0,176.345,48429.8,59863.7,26.1426
933.419,0,176.567,48429.8,59863.7,26.6426
933.519,0,176.784,48429.8,59863.7,27.1426
933.619,0,176.998,48429.8,59863.7,27.6426
933.719,0,177.209,48429.8,59863.7,28.1426
933.819,0,177.415,48429.8,59863.7,28.6426
933.919,0,177.619,48429.8,59863.7,29.1426
934.019,0,177.818,48429.8,59863.7,29.6426
934.119,0,178.014,48429.8,59863.7,30.1426
934.219,0,178.207,48429.8,59863.7,30.6426
934.319,0,178.397,48429.8,59863.7,31.1426
934.419,0,178.583,48429.8,59863.7,31.6426
934.519,0,178.766,48429.8,59863.7,32.1426
934.619,0,178.946,48429.8,59863.7,32.6426
934.719,0,179.123,48429.8,59863.7,33.1426
934.819,0,179.297,48429.8,59863.7,33.6426
934.919,0,179.468,48429.8,59863.7,34.1426
935.019,0,179.636,48429.8,59863.7,34.6426
935.119,0,179.801,48429.8,59863.7,35.1426
935.219,0,179.963,48429.8,59863.7,35.6426
935.319,0,180.123,48429.8,59863.7,36.1426
935.419,0,180.28,48429.8,59863.7,36.6426
935.519,0,180.434,48429.8,59863.7,37.1426
935.619,0,180.585,48429.8,59863.7,37.6426
935.719,0,180.734,48429.8,59863.7,38.1426
935.819,0,180.88,48429.8,59863.7,38.6426
935.919,0,181.024,48429.8,59863.7,39.1426
936.018,0,181.165,48429.8,59863.7,39.6426
936.118,0,181.304,48429.8,59863.7,40.1426
936.218,0,181.44,48429.8,59863.7,40.6426
936.318,0,181.574,48429.8,59863.7,41.1426
936.418,0,181.706,48429.8,59863.7,41.6426
936.518,0,181.836,48429.8,59863.7,42.1426
936.618,0,181.963,48429.8,59863.7,42.6426
936.718,0,182.088,48429.8,59863.7,43.1426
936.818,0,182.211,48429.8,59863.7,43.6426
936.918,0,182.332,48429.8,59863.7,44.1426
937.018,0,182.451,48429.8,59863.7,44.6426
937.118,0,182.568,48429.8,59863.7,45.1426
937.218,0,182.683,48429.8,59863.7,45.6426
937.318,0,182.795,48429.8,59863.7,46.1426
937.418,0,182.906,48429.8,59863.7,46.6426
937.518,0,183.015,48429.8,59863.7,47.1426
937.618,0,183.122,48429.8,59863.7,47.6426
937.718,0,183.228,48429.8,59863.7,48.1426
937.818,0,183.331,48429.8,59863.7,48.6426
937.918,0,183.433,48429.8,59863.7,49.1426
938.018,0,183.533,48429.8,59863.7,49.6426
938.118,0,183.631,48429.8,59863.7,50.1426
938.218,0,183.727,48429.8,59863.7,50.6426
938.318,0,183.822,48429.8,59863.7,51.1426
938.418,0,183.915,48429.8,59863.7,51.6426
938.518,0,184.007,48429.8,59863.7,52.1426
938.618,0,184.097,48429.8,59863.7,52.6426
938.718,0,184.186,48429.8,59863.7,53.1426
938.818,0,184.273,48429.8,59863.7,53.6426
938.918,0,184.358,48429.8,59863.7,54.1426
939.018,0,184.442,48429.8,59863.7,54.6426
939.118,0,184.525,48429.8,59863.7,55.1426
939.218,0,184.606,48429.8,59863.7,55.6426
939.318,0,184.686,48429.8,59863.7,56.1426
939.418,0,184.764,48429.8,59863.7,56.6426
939.518,0,184.841,48429.8,59863.7,57.1426
939.618,0,184.917,48429.8,59863.7,57.6426
939.718,0,184.992,48429.8,59863.7,58.1426
939.818,0,185.065,48429.8,59863.7,58.6426
939.918,0,185.137,48429.8,59863.7,59.1426
940.018,0,185.207,48429.8,59863.7,59.6426
940.117,0,185.277,48429.8,59863.7,60.1426
940.217,0,185.345,48429.8,59863.7,60.6426
940.317,0,185.412,48429.8,59863.7,61.1426
940.417,0,185.478,48429.8,59863.7,61.6426
940.517,0,185.543,48429.8,59863.7,62.1426
940.617,0,185.607,48429.8,59863.7,62.6426
940.717,0,185.67,48429.8,59863.7,63.1426
940.817,0,185.731,48429.8,59863.7,63.6426
940.917,0,185.792,48429.8,59863.7,64.1426
941.017,0,185.851,48429.8,59863.7,64.6426
941.117,0,185.91,48429.8,59863.7,65.1426
941.217,0,185.967,48429.8,59863.7,65.6426
941.317,0,186.023,48429.8,59863.7,66.1426
941.417,0,186.079,48429.8,59863.7,66.6426
941.517,0,186.133,48429.8,59863.7,67.1426
941.617,0,186.187,48429.8,59863.7,67.6426
941.717,0,186.24,48429.8,59863.7,68.1426
941.817,0,186.291,48429.8,59863.7,68.6426
941.917,0,186.342,48429.8,59863.7,69.1426
942.017,0,186.392,48429.8,59863.7,69.6426
942.117,0,186.442,48429.8,59863.7,70.1426
942.217,0,186.49,48429.8,59863.7,70.6426
942.317,0,186.537,48429.8,59863.7,71.1426
942.417,0,186.584,48429.8,59863.7,71.6426
942.517,0,186.63,48429.8,59863.7,72.1426
942.617,0,186.675,48429.8,59863.7,72.6426
942.717,0,186.719,48429.8,59863.7,73.1426
942.817,0,186.763,48429.8,59863.7,73.6426
942.917,0,186.806,48429.8,59863.7,74.1426
943.017,0,186.848,48429.8,59863.7,74.6426
943.117,0,186.889,48429.8,59863.7,75.1426
943.217,0,186.93,48429.8,59863.7,75.6426
943.317,0,186.97,48429.8,59863.7,76.1426
943.417,0,187.009,48429.8,59863.7,76.6426
943.517,0,187.047,48429.8,59863.7,77.1426
943.617,0,187.085,48429.8,59863.7,77.6426
943.717,0,187.123,48429.8,59863.7,78.1426
943.817,0,187.159,48429.8,59863.7,78.6426
943.917,0,187.195,48429.8,59863.7,79.1426
944.017,0,187.231,48429.8,59863.7,79.6426
944.117,0,187.265,48429.8,59863.7,80.1426
944.216,0,187.299,48429.8,59863.7,80.1426
944.316,0,187.333,48429.8,59863.7,80.1426
944.416,-0.671336,187.366,48429.8,59863.7,80.1427
944.516,-1.31231,187.399,48429.9,59863.9,80.1429
944.616,0.135855,-551.626,48429.9,59864.2,80.1429
944.716,1.54844,-177.909,48429.9,59864.2,80.1426
944.816,2.92613,-22.3539,48429.9,59863.8,80.1421
944.916,4.26961,45.8576,48429.6,59864.5,80.1413
945.016,5.57956,70.603,48430.4,59865.3,80.1403
945.116,6.85664,77.2036,48431.9,59865.8,80.139
945.216,8.10152,82.7721,48433.8,59866.3,80.1375
945.316,9.31484,91.8799,48436,59866.6,80.1358
945.416,10.4973,90.836,48438.6,59866.5,80.1338
945.516,11.6494,84.6642,48441.5,59866.4,80.1317
945.616,12.772,66.5985,48444.7,59866.7,80.1293
945.716,13.8655,75.8334,48448,59868.1,80.1267
945.816,14.9307,35.6571,48451.7,59869.1,80.124
945.916,15.968,58.9618,48454.1,59872.4,80.121
946.016,16.9782,12.8313,48457.9,59874.7,80.1179
946.116,17.9619,-3.68802,48459,59879.3,80.1145
946.216,18.9195,33.6016,48458.6,59884.3,80.111
946.316,19.8517,31.394,48461.6,59888.7,80.1074
946.416,20.7591,-43.3432,48464.4,59893.4,80.1035
946.516,22.8721,100.531,48460.5,59897.6,80.0993
946.616,24.9176,74.449,48466.7,59896.4,80.0947
946.716,26.8976,63.3674,48473.4,59898.3,80.0897
946.816,28.8138,58.3134,48480.1,59901.6,80.0843
946.916,30.6681,56.7681,48486.9,59905.8,80.0787
947.016,32.4624,53.4052,48494,59910.5,80.0727
947.116,34.1983,52.5552,48501.2,59915.9,80.0663
947.216,35.8776,52.5543,48508.8,59921.7,80.0597
947.316,37.502,50.8798,48516.7,59927.7,80.0527
947.416,39.073,50.4857,48524.8,59934.3,80.0455
947.516,40.5923,50.6638,48533.1,59941.2,80.038
947.616,42.0613,49.0104,48541.9,59948.3,80.0302
947.716,43.4816,49.3808,48550.7,59956,80.0221
947.816,44.8546,47.7472,48559.9,59963.9,80.0138
947.916,46.1818,47.3838,48569.1,59972.2,80.0053
948.016,47.4644,47.7209,48578.5,59980.9,79.9965
948.116,48.704,45.9424,48588.3,59989.8,79.9875
948.216,49.9017,45.6373,48598,59999.2,79.9782
948.315,51.0588,46.035,48607.9,60008.9,79.9688
948.415,52.1766,45.0899,48618.1,60018.7,79.9591
948.515,53.2562,43.4564,48628.4,60029,79.9492
948.615,54.299,43.2842,48638.6,60039.7,79.9392
948.715,55.3059,43.8136,48648.9,60050.7,79.9289
948.815,56.278,42.848,48659.5,60061.8,79.9185
948.915,57.2166,41.2203,48670.2,60073.2,79.9079
949.015,58.1225,41.1001,48680.6,60085.2,79.8972
949.115,58.9969,41.7036,48691.3,60097.4,79.8862
949.215,59.8407,40.7353,48702.2,60109.6,79.8752
949.315,60.6549,40.0464,48713,60122.2,79.8639
949.415,61.4404,38.5255,48723.8,60135.1,79.8526
949.515,62.1981,39.4725,48734.5,60148.4,79.841
949.615,62.9289,38.6215,48745.5,60161.8,79.8294
949.715,63.6336,37.996,48756.4,60175.4,79.8176
949.815,64.3131,36.4716,48767.2,60189.4,79.8057
949.915,64.9683,37.4969,48777.9,60203.7,79.7937
950.015,65.5998,36.6684,48788.9,60218.1,79.7815
950.115,66.2084,36.061,48799.7,60232.7,79.7692
950.215,66.795,34.5377,48810.6,60247.5,79.7569
950.315,67.3601,34.5239,48821.1,60262.8,79.7444
950.415,67.9045,35.338,48831.7,60278.2,79.7318
950.515,68.4289,33.3522,48842.6,60293.6,79.7192
950.615,68.934,34.3259,48853,60309.5,79.7064
950.715,69.4202,32.4957,48863.8,60325.3,79.6935
950.815,69.8884,32.3366,48874.2,60341.6,79.6806
950.915,70.3391,32.1005,48884.6,60358,79.6676
951.015,71.3391,31.6619,48895,60374.5,79.6544
951.115,72.3391,31.3084,48905.4,60391.4,79.641
951.215,73.3391,30.8951,48915.8,60408.6,79.6274
951.315,74.3391,30.4621,48926.3,60426.1,79.6136
951.415,75.3391,30.0262,48936.7,60443.9,79.5997
951.515,76.3391,30.7014,48947.2,60462,79.5855
951.615,77.3391,28.579,48958,60480.2,79.5712
951.715,78.3391,28.4713,48968.3,60499.1,79.5567
951.815,79.3391,29.334,48978.7,60518.2,79.542
951.915,80,28.385,48989.5,60537.4,79.5272
952.015,80,26.5079,49000.1,60557,79.5124
952.115,80,26.6164,49010,60576.8,79.4976
952.215,80,26.3022,49019.9,60596.7,79.4827
952.315,80,25.9594,49029.8,60616.6,79.4679
952.414,80,25.7042,49039.5,60636.6,79.4531
952.514,80,25.3236,49049.1,60656.6,79.4383
952.614,80,24.9253,49058.6,60676.7,79.4235
952.714,80,24.5226,49068,60696.9,79.4087
952.814,80,25.3514,49077.2,60717.1,79.3939
952.914,80,24.3257,49086.7,60737.2,79.379
953.014,80,22.4138,49095.9,60757.4,79.3642
953.114,80,22.5394,49104.4,60778,79.3494
953.214,80,22.2373,49112.9,60798.5,79.3346
953.314,80,21.9343,49121.3,60819.1,79.3198
953.414,80,21.7348,49129.6,60839.7,79.305
953.514,80,21.3785,49137.8,60860.3,79.2901
953.614,80,20.9975,49145.9,60881,79.2753
953.714,80,20.6055,49153.9,60901.8,79.2605
953.814,80,20.1958,49161.7,60922.6,79.2457
953.914,80,19.7944,49169.4,60943.4,79.2309
954.014,80,19.3986,49176.9,60964.3,79.2161
954.114,80,19.0063,49184.3,60985.3,79.2013
954.214,80,18.6171,49191.5,61006.3,79.1864
954.314,80,18.2279,49198.6,61027.4,79.1716
954.414,80,17.8375,49205.6,61048.5,79.1568
954.514,80,17.4452,49212.4,61069.6,79.142
954.614,80,17.0505,49219,61090.8,79.1272
954.714,80,16.6534,49225.6,61112.1,79.1124
954.814,80,16.2538,49231.9,61133.4,79.0976
954.914,80,15.8514,49238.1,61154.7,79.0827
955.014,80,15.446,49244.2,61176.1,79.0679
955.114,80,16.5534,49250.1,61197.5,79.0531
955.214,80,13.8576,49256.5,61218.8,79.0383
955.314,80,13.8879,49261.8,61240.4,79.0235
955.414,80,15.2495,49267.1,61261.9,79.0087
955.514,80,12.218,49273,61283.4,78.9939
955.614,80,12.5632,49277.7,61305.1,78.979
955.714,80,14.0199,49282.5,61326.8,78.9642
955.814,80,10.854,49287.9,61348.3,78.9494
955.914,80,11.2802,49292.1,61370.2,78.9346
956.014,80,12.7992,49296.4,61392,78.9198
956.114,80,9.35331,49301.3,61413.6,78.905
956.214,80,9.83323,49305,61435.6,78.8902
956.314,80,11.4838,49308.8,61457.5,78.8753
956.414,80,7.64532,49313.2,61479.2,78.8605
956.513,80,8.23658,49316.1,61501.3,78.8457
956.613,80,10.0659,49319.3,61523.2,78.8309
956.713,80,5.71809,49323.2,61545.1,78.8161
956.813,80,6.47167,49325.4,61567.2,78.8013
956.913,80,8.524,49327.9,61589.3,78.7864
957.013,80,3.44389,49331.2,61611.3,78.7716
957.113,80,4.4328,49332.5,61633.5,78.7568
957.213,80,6.78967,49334.3,61655.6,78.742
957.313,80,0.558953,49336.9,61677.7,78.7272
957.413,80,1.94139,49337.1,61699.9,78.7124
957.513,80,4.7452,49337.9,61722.1,78.6976
957.613,80,-3.48999,49339.7,61744.3,78.6827
957.713,80,-1.34879,49338.3,61766.5,78.6679
957.813,80,-2.69006,49337.8,61788.7,78.6531
957.913,80.4337,-7.84989,49336.8,61810.9,78.6382
958.013,80.8511,-5.37154,49333.7,61833,78.6232
958.113,80.013,-9.39826,49331.6,61855.4,78.6084
958.213,79.1944,-14.8044,49328,61877.3,78.5938
958.313,78.3948,-15.2011,49322.4,61898.6,78.5792
958.413,79.3948,-45.9728,49316.7,61919.6,78.5645
958.513,80,1548.01,49300.8,61934.9,78.5497
958.613,80,-483.473,49321.9,61928,78.5349
958.713,80,-180.411,49303.4,61915.8,78.5201
958.813,80,-49.2266,49303.6,61893.6,78.5053
958.913,80,-1.28148,49286.7,61908.1,78.4905
959.013,80,21.0101,49286.2,61930.3,78.4757
959.113,80,29.3849,49294.2,61951,78.4608
959.213,80,36.4015,49305.1,61970.4,78.446
959.313,80,36.9488,49318.3,61988.3,78.4312
959.413,80,39.8452,49331.7,62006,78.4164
959.513,80,39.1798,49345.9,62023.1,78.4016
959.613,80,38.6564,49359.9,62040.3,78.3868
959.713,80,38.4626,49373.8,62057.7,78.3719
959.813,80,38.2914,49387.6,62075.1,78.3571
959.913,80,38.2869,49401.4,62092.5,78.3423
960.013,80,38.3478,49415.2,62110,78.3275
960.113,80,38.4224,49429,62127.4,78.3127
960.213,80,38.5022,49442.8,62144.8,78.2979
960.313,80,38.5766,49456.6,62162.2,78.2831
960.413,80,38.6453,49470.5,62179.6,78.2682
960.513,80,38.571,49484.3,62196.9,78.2534
960.612,80,38.8441,49498.2,62214.3,78.2386
960.712,80,38.8647,49512.1,62231.6,78.2238
960.812,80,38.7727,49526.1,62248.9,78.209
960.912,80,39.0379,49540,62266.2,78.1942
961.012,80,39.0473,49554,62283.5,78.1794
961.112,80,38.9553,49568,62300.8,78.1645
961.212,80,39.2128,49582,62318,78.1497
961.312,80,39.2213,49596,62335.2,78.1349
961.412,80,39.1304,49610.1,62352.5,78.1201
961.512,80,39.3833,49624.1,62369.7,78.1053
961.612,80,39.3907,49638.2,62386.9,78.0905
961.712,80,39.3001,49652.3,62404.1,78.0757
961.812,80,39.5486,49666.4,62421.2,78.0608
961.912,80,39.5546,49680.5,62438.4,78.046
962.012,80,39.4642,49694.7,62455.5,78.0312
962.112,80,39.7086,49708.8,62472.7,78.0164
962.212,80,39.7132,49723,62489.8,78.0016
962.312,80,39.6229,49737.2,62506.9,77.9868
962.412,80,39.7304,49751.4,62524,77.9719
962.512,80,39.9342,49765.6,62541.1,77.9571
962.612,80,39.8046,49779.8,62558.1,77.9423
962.712,80,40.0255,49794.1,62575.2,77.9275
962.812,80,40.0294,49808.3,62592.2,77.9127
962.912,80,39.9317,49822.6,62609.2,77.8979
963.012,80,40.1569,49836.9,62626.3,77.8831
963.112,80,40.1589,49851.2,62643.2,77.8682
963.212,80,40.0693,49865.6,62660.2,77.8534
963.312,80,40.3003,49879.9,62677.2,77.8386
963.412,80,40.3009,49894.2,62694.2,77.8238
963.512,80,40.3307,49908.6,62711.1,77.809
963.612,80,40.3791,49923,62728.1,77.7942
963.712,80,40.4131,49937.4,62745,77.7794
963.812,80,40.4562,49951.8,62761.9,77.7645
963.912,80,40.5009,49966.2,62778.8,77.7497
964.012,80,40.5449,49980.7,62795.7,77.7349
964.112,80,40.5894,49995.1,62812.6,77.7201
964.212,80,40.6333,50009.6,62829.5,77.7053
964.312,80,40.6766,50024,62846.3,77.6905
964.412,80,40.7195,50038.5,62863.2,77.6757
964.512,80,40.762,50053,62880,77.6608
964.612,80,40.8041,50067.5,62896.9,77.646
964.711,80,40.846,50082,62913.7,77.6312
964.811,80,40.8876,50096.6,62930.5,77.6164
964.911,80,40.9289,50111.1,62947.3,77.6016
965.011,80,40.8484,50125.7,62964.1,77.5868
965.111,80,41.0723,50140.2,62980.9,77.5719
965.211,80,41.077,50154.8,62997.7,77.5571
965.311,80,40.9801,50169.4,63014.4,77.5423
965.411,80,41.2095,50184,63031.2,77.5275
965.511,80,41.1994,50198.6,63047.9,77.5127
965.611,80,41.1001,50213.3,63064.6,77.4979
965.711,80,41.3276,50227.9,63081.4,77.4831
965.811,80,41.316,50242.5,63098.1,77.4682
965.911,80,41.2162,50257.2,63114.7,77.4534
966.011,80,41.4462,50271.9,63131.5,77.4386
966.111,80,41.4337,50286.6,63148.1,77.4238
966.211,80,41.3316,50301.3,63164.8,77.409
966.311,80,41.5653,50316,63181.5,77.3942
966.411,80,41.5509,50330.7,63198.1,77.3794
966.511,80,41.4461,50345.4,63214.7,77.3645
966.611,80,41.684,50360.1,63231.4,77.3497
966.711,80,41.6676,50374.9,63248,77.3349
966.811,80,41.5596,50389.7,63264.6,77.3201
966.911,80,41.803,50404.4,63281.2,77.3053
967.011,80,41.7845,50419.3,63297.8,77.2905
967.111,80,41.6728,50434.1,63314.3,77.2757
967.211,80,41.9232,50448.8,63330.9,77.2608
967.311,80,41.9022,50463.7,63347.5,77.246
967.411,80,41.7862,50478.5,63364,77.2312
967.511,80,42.0453,50493.3,63380.6,77.2164
967.611,80,42.0215,50508.2,63397.1,77.2016
967.711,80,41.9004,50523.1,63413.6,77.1868
967.811,80,42.0022,50537.9,63430.1,77.172
967.911,80,42.2283,50552.8,63446.6,77.1571
968.011,80,42.2,50567.7,63463.1,77.1423
968.111,80,42.2395,50582.7,63479.6,77.1275
968.211,80,42.273,50597.6,63496,77.1127
968.311,80,42.2803,50612.6,63512.5,77.0979
968.411,80,42.1618,50627.5,63528.9,77.0831
968.511,80,42.4397,50642.4,63545.4,77.0682
968.611,80,42.4374,50657.4,63561.8,77.0534
968.711,80,42.2931,50672.4,63578.2,77.0386
968.81,80,42.6353,50687.4,63594.6,77.0238
968.91,80,42.5957,50702.4,63611,77.009
969.01,80,42.4304,50717.5,63627.3,76.9942
969.11,80,42.7959,50732.4,63643.7,76.9794
969.21,80,42.7376,50747.5,63660,76.9645
969.31,80,42.7634,50762.6,63676.4,76.9497
969.41,80,42.8666,50777.7,63692.7,76.9349
969.51,80,42.8586,50792.8,63709,76.9201
969.61,80,42.9189,50807.9,63725.2,76.9053
969.71,80,42.9898,50823.1,63741.5,76.8905
969.81,80,43.0424,50838.2,63757.8,76.8756
969.91,80,43.1288,50853.4,63774,76.8608
970.01,80,43.2123,50868.6,63790.2,76.846
970.11,80,43.2952,50883.8,63806.4,76.8312
970.21,80,43.3924,50899,63822.6,76.8164
970.31,80,43.4886,50914.3,63838.8,76.8016
970.41,80,43.5942,50929.6,63854.9,76.7868
970.51,80,43.7167,50944.9,63871,76.7719
970.61,80,43.8548,50960.3,63887,76.7571
970.71,79.2192,44.0253,50975.7,63903.1,76.7425
970.81,78.4569,44.243,50991,63918.9,76.7279
970.91,76.5111,44.5329,51006.2,63934.5,76.7138
971.01,74.6536,44.9664,51021.1,63949.6,76.6999
971.11,72.881,45.6986,51035.7,63964.3,76.6864
971.21,71.1902,44.6426,51050.2,63978.4,76.6733
971.31,69.5779,46.995,51064.1,63992.5,76.6604
971.41,68.0411,1024.93,51078.3,64005.7,76.6478
971.51,66.577,537.477,51062.8,64016.5,76.6354
971.61,65.1827,326.636,51063.6,63998,76.6234
971.71,63.8554,242.729,51053.6,64013.2,76.6115
971.81,62.5926,121.632,51037.9,64005,76.6
971.91,61.3918,204.707,51052.7,63995.9,76.5886
972.01,60.2504,101.135,51045.5,63980.4,76.5774
972.11,59.166,70.4645,51061.9,63977.2,76.5665
972.21,58.166,120.871,51077.4,63982.7,76.5557
972.31,57.166,273.61,51091.3,63974.4,76.5451
972.41,56.166,216.457,51075.5,63975.4,76.5347
972.51,55.166,311.489,51066.2,63962.9,76.5245
972.61,54.166,262.334,51054.7,63973,76.5145
972.71,53.166,289.713,51039.8,63971,76.5046
972.81,52.166,270.736,51025.9,63976,76.495
972.909,51.166,116.086,51011.4,63976.2,76.4855
973.009,50.166,162.303,51024.2,63969.9,76.4762
973.109,50,81.0193,51028.4,63956.6,76.4669
973.209,50,-272.727,51042.1,63958.8,76.4577
973.309,50,102.841,51056,63959.5,76.4484
973.409,48.9705,129.287,51069.5,63956.4,76.4394
973.509,47.9936,423.251,51080.1,63947.8,76.4305
973.609,48.3063,-281.721,51092,63953.8,76.4215
973.709,48.6323,-51.091,51105.1,63956.5,76.4125
973.809,48.9704,43.7272,51094.6,63965,76.4034
973.909,49.3196,83.6284,51104,63974.8,76.3943
974.009,49.6789,102.613,51117.6,63976.3,76.3851
974.109,50.0473,108.773,51131.1,63973.3,76.3758
974.209,50.4239,112.666,51144.2,63968.8,76.3665
974.309,50.8079,113.851,51157.2,63963.4,76.3571
974.409,51.1984,113.548,51170.1,63957.7,76.3476
974.509,51.5946,114.218,51183.1,63952.1,76.3381
974.609,51.9959,114.048,51196.2,63946.2,76.3284
974.709,52.4016,114.012,51209.4,63940.3,76.3187
974.809,52.8109,113.911,51222.7,63934.4,76.309
974.909,53.2232,114.081,51236.1,63928.4,76.2991
975.009,53.638,114.351,51249.6,63922.4,76.2892
975.109,54.0546,114.395,51263.2,63916.3,76.2792
975.209,54.4727,114.318,51276.8,63910,76.2691
975.309,54.8916,114.497,51290.6,63903.8,76.2589
975.409,55.3109,114.784,51304.5,63897.5,76.2487
975.509,55.7301,114.816,51318.4,63891.1,76.2383
975.609,56.1489,114.73,51332.5,63884.6,76.2279
975.709,56.5668,115.062,51346.7,63878,76.2175
975.809,56.9835,114.947,51360.9,63871.4,76.2069
975.909,57.3986,115.096,51375.2,63864.7,76.1963
976.009,57.8118,115.215,51389.7,63857.9,76.1856
976.109,58.2229,115.325,51404.2,63851.1,76.1748
976.209,58.6315,115.417,51418.8,63844.2,76.1639
976.309,59.0373,115.673,51433.5,63837.2,76.153
976.409,59.4401,115.527,51448.3,63830.1,76.142
976.509,59.8398,115.663,51463.2,63823,76.1309
976.609,60.236,115.925,51478.2,63815.8,76.1198
976.709,60.6286,115.786,51493.3,63808.5,76.1085
976.809,61.0174,115.915,51508.4,63801.1,76.0972
976.909,61.4023,116.027,51523.7,63793.7,76.0859
977.008,61.783,116.121,51539,63786.2,76.0744
977.108,62.1595,116.201,51554.4,63778.7,76.0629
977.208,62.5317,116.445,51569.9,63771.1,76.0513
977.308,62.8993,116.295,51585.4,63763.3,76.0397
977.408,63.2624,116.573,51601.1,63755.6,76.028
977.508,63.6207,116.594,51616.8,63747.7,76.0162
977.608,63.9743,116.495,51632.6,63739.8,76.0043
977.708,64.3231,116.788,51648.5,63731.9,75.9924
977.808,64.667,116.665,51664.5,63723.8,75.9804
977.908,65.0059,116.941,51680.5,63715.8,75.9684
978.008,65.3398,116.816,51696.6,63707.6,75.9563
978.108,65.6687,116.952,51712.8,63699.4,75.9442
978.208,65.9925,117.041,51729.1,63691.1,75.9319
