dt,Vitesse,Orientation,batterie
1083.28,80,29.045,0
1083.38,80,27.8698,0
1083.48,80,30.4957,0
1083.58,80,30.4321,0
1083.68,80,30.4321,0
1083.78,80,29.4836,0
1083.88,80,25.3758,0
1083.98,80,25.3758,0
1084.08,80,17.9809,0
1084.18,80,17.9809,0
1084.28,50,11.9134,0
1084.38,50,11.9134,0
1084.48,50,5.65336,0
1084.58,50,1.40857,0
1084.68,50,1.40857,0
1084.78,50,194.944,0
1084.88,50,194.944,0
1084.98,50,174.994,0
1085.08,50,174.994,0
1085.18,50,179.264,0
1085.28,50,179.264,0
1085.38,50,166.401,0
1085.48,50,161.978,0
1085.58,50,145.172,0
1085.68,50,145.172,0
1085.78,50,103.009,0
1085.88,80,2.02591,0
1085.98,80,-0.22341,0
1086.08,80,-4.89065,0
1086.18,80,-0.845682,0
1086.28,80,-1.37915,0
1086.38,80,-4.19567,0
1086.48,80,-4.19567,0
1086.58,80,0.467859,0
1086.68,80,0.467859,0
1086.78,80,0.00612886,0
1086.88,80,0.0295062,0
1086.98,80,-5.4245,0
1087.08,80,-9.54339,0
1087.18,80,-9.54339,0
1087.28,80,-13.7938,0
1087.38,50,-20.9714,0
1087.48,50,-21.9212,0
1087.58,50,-21.9212,0
1087.68,50,-28.3222,0
1087.78,50,-33.2287,0
1087.88,50,-41.2411,0
1087.98,80,99.8314,0
1088.08,80,109.283,0
1088.18,80,111.615,0
1088.28,80,111.615,0
1088.38,80,116.747,0
1088.48,80,121.533,0
1088.58,80,121.533,0
1088.68,80,116.989,0
1088.78,80,109.271,0
1088.88,80,109.271,0
1088.98,80,101.952,0
1089.08,80,101.952,0
1089.18,50,112.801,0
1089.28,50,120.213,0
1089.38,50,134.041,0
1089.48,50,148.346,0
1089.58,50,149.591,0
1089.68,50,142.571,0
1089.78,50,102.914,0
1089.88,50,82.2211,0
1089.98,50,58.7723,0
1090.08,50,36.1555,0
1090.18,50,50.1823,0
1090.28,50,57.7553,0
1090.38,50,57.4056,0
1090.48,80,54.5549,0
1090.58,50,56.2169,0
1090.68,50,47.5424,0
1090.78,50,47.5424,0
1090.88,50,39.7071,0
1090.98,50,14.145,0
1091.08,50,12.2214,0
1091.18,50,232.081,0
1091.28,50,8.39576,0
1091.38,80,16.8726,0
1091.48,50,25.6182,0
1091.58,50,25.6182,0
1091.68,80,6.39639,0
1091.78,80,3.19125,0
1091.88,80,3.19125,0
1091.98,80,6.25273,0
1092.08,50,16.2558,0
1092.18,50,27.1941,0
1092.28,50,27.1941,0
1092.38,50,39.6248,0
1092.48,50,16.864,0
1092.58,50,16.864,0
1092.68,50,-12.9582,0
1092.78,50,-47.5153,0
1092.88,50,-46.6831,0
1092.98,50,-73.0396,0
1093.08,50,-36.4478,0
1093.18,50,-48.4795,0
1093.28,50,-25.5726,0
1093.38,50,-24.4187,0
1093.48,50,-37.3686,0
1093.58,50,-37.3686,0
1093.68,50,-48.9023,0
1093.78,50,-63.5389,0
1093.88,50,-66.3332,0
1093.98,50,-81.0643,0
1094.08,50,-81.0643,0
1094.18,50,-27.8619,0
1094.28,50,-27.8619,0
1094.38,50,34.4885,0
1094.48,50,52.8742,0
1094.58,50,51.6883,0
1094.68,50,51.6883,0
1094.78,50,40.344,0
1094.88,50,51.429,0
1094.98,50,64.8224,0
1095.08,50,46.3785,0
1095.18,50,49.6852,0
1095.28,50,15.8398,0
1095.38,50,15.8398,0
1095.48,50,-13.6535,0
1095.58,50,268.338,0
1095.68,50,-17.6402,0
1095.78,50,77.7987,0
1095.88,50,47.3872,0
1095.98,50,47.3872,0
1096.08,50,49.1397,0
1096.18,50,41.4164,0
1096.28,50,53.9541,0
1096.38,50,53.9541,0
1096.48,50,65.1041,0
1096.58,50,91.9981,0
1096.68,50,91.6472,0
1096.78,50,111.353,0
1096.88,50,79.9966,0
1096.98,50,79.9966,0
1097.08,50,30.1807,0
1097.18,50,30.6677,0
1097.28,50,30.6677,0
1097.38,50,42.992,0
1097.48,50,30.0593,0
1097.58,50,30.0593,0
1097.68,50,60.9446,0
1097.78,50,51.0454,0
1097.88,50,51.0454,0
1097.98,50,107.079,0
1098.08,50,107.079,0
1098.18,50,93.2424,0
1098.28,50,155.07,0
1098.38,50,169.287,0
1098.48,50,169.287,0
1098.58,50,188.287,0
1098.68,50,188.287,0
1098.78,50,188.306,0
1098.88,50,174.181,0
1098.98,50,147.903,0
1099.08,50,121.527,0
1099.18,50,88.762,0
1099.28,50,99.9585,0
1099.38,50,99.9585,0
1099.48,50,127.804,0
1099.58,50,127.804,0
1099.68,50,95.7343,0
1099.78,50,171.683,0
1099.88,50,122.731,0
1099.98,50,122.731,0
1100.08,50,66.471,0
1100.18,50,133.309,0
1100.28,50,100.428,0
1100.38,50,181.085,0
1100.48,50,181.085,0
1100.58,50,218.806,0
1100.68,50,186.781,0
1100.78,50,207.02,0
1100.88,50,207.02,0
1100.98,50,179.574,0
1101.08,50,217.484,0
1101.18,50,204.499,0
1101.28,50,204.499,0
1101.38,50,205.018,0
1101.48,50,187.73,0
1101.58,50,200.439,0
1101.68,50,200.439,0
1101.78,50,230.674,0
1101.88,50,-84.4642,0
1101.98,50,-53.6881,0
1102.08,50,-53.6881,0
1102.18,50,-34.8756,0
1102.28,50,66.375,0
1102.38,80,67.2325,0
1102.48,80,59.5109,0
1102.58,50,65.7215,0
1102.68,50,65.7215,0
1102.78,80,65.1628,0
1102.88,80,59.2765,0
1102.98,80,59.2765,0
1103.08,50,46.2383,0
1103.18,50,40.5599,0
1103.28,50,40.5599,0
1103.38,50,40.2518,0
1103.48,50,49.2212,0
1103.58,50,66.8663,0
1103.68,50,66.8663,0
1103.78,50,117.131,0
1103.88,0,158.48,0
1103.98,0,158.48,0
1104.08,0,158.48,0
1104.18,0,158.48,0
1104.28,0,158.48,0
1104.38,0,158.48,0
1104.48,0,158.48,0
1104.58,0,158.48,0
1104.68,0,158.48,0
1104.78,0,158.48,0
1104.88,0,158.48,0
1104.98,0,158.48,0
1105.08,0,158.48,0
1105.18,0,158.48,0
1105.28,0,158.48,0
1105.38,0,158.48,0
1105.48,0,158.48,0
1105.58,0,158.48,0
1105.68,0,158.48,0
1105.78,0,158.48,0
1105.88,0,158.48,0
1105.98,80,51.5844,0
1106.08,80,51.4129,0
1106.18,80,51.4129,0
1106.28,80,51.0776,0
1106.38,80,51.0776,0
1106.48,80,51.14,0
1106.58,80,51.3272,0
1106.68,80,51.3272,0
1106.78,80,51.4191,0
1106.88,80,51.4191,0
1106.98,80,51.3903,0
1107.08,80,51.2887,0
1107.18,80,51.2887,0
1107.28,80,51.1713,0
1107.38,80,51.1713,0
1107.48,80,51.0541,0
1107.58,80,50.994,0
1107.68,80,50.9356,0
1107.78,80,50.875,0
1107.88,80,50.8164,0
1107.98,80,50.7572,0
1108.08,80,50.6975,0
1108.18,80,50.6376,0
1108.28,80,50.5775,0
1108.38,80,50.5173,0
1108.48,80,50.4569,0
1108.58,80,50.3963,0
1108.68,80,50.3361,0
1108.78,80,50.2766,0
1108.88,80,50.2176,0
1108.98,80,50.1593,0
1109.08,80,50.1015,0
1109.18,80,50.1015,0
1109.28,80,49.9877,0
1109.38,80,49.9316,0
1109.48,80,49.8761,0
1109.58,80,49.8191,0
1109.68,80,49.8191,0
1109.78,80,49.712,0
1109.88,80,49.6586,0
1109.98,80,49.6586,0
1110.08,80,49.5514,0
1110.18,80,49.5003,0
1110.28,80,49.5003,0
1110.38,80,49.3964,0
1110.48,80,49.3468,0
1110.58,80,49.3468,0
1110.68,80,49.2457,0
1110.78,80,49.1974,0
1110.88,80,49.1974,0
1110.98,80,49.0989,0
1111.08,80,49.052,0
1111.18,80,49.052,0
1111.28,80,48.956,0
1111.38,80,48.9103,0
1111.48,80,48.9103,0
1111.58,80,48.8643,0
1111.68,80,48.7721,0
1111.78,80,48.7273,0
1111.88,80,48.6808,0
1111.98,80,48.6355,0
1112.08,80,48.5928,0
1112.18,80,48.5928,0
1112.28,80,48.5496,0
1112.38,80,48.4636,0
1112.48,80,48.4209,0
1112.58,80,48.3767,0
1112.68,80,48.3338,0
1112.78,80,48.2933,0
1112.88,80,48.2525,0
1112.98,80,48.2117,0
1113.08,80,48.1711,0
1113.18,80,48.1306,0
1113.28,80,48.0904,0
1113.38,80,48.0505,0
1113.48,80,48.0109,0
1113.58,80,47.9716,0
1113.68,80,47.9325,0
1113.78,80,47.8937,0
1113.88,80,47.8552,0
1113.98,80,47.817,0
1114.08,80,47.817,0
1114.18,80,47.7413,0
1114.28,80,47.7038,0
1114.38,80,47.7038,0
1114.47,80,47.6277,0
1114.57,80,47.5918,0
1114.67,80,47.5556,0
1114.77,80,47.5176,0
1114.87,80,47.4826,0
1114.97,80,47.4471,0
1115.07,80,47.4471,0
1115.17,80,47.4115,0
1115.27,80,47.3409,0
1115.37,80,47.3058,0
1115.47,80,47.269,0
1115.57,80,47.2332,0
1115.67,80,47.2,0
1115.77,80,47.1662,0
1115.87,80,47.1323,0
1115.97,80,47.0985,0
1116.07,80,47.0646,0
1116.17,80,47.0309,0
1116.27,80,46.9972,0
1116.37,80,46.9638,0
1116.47,80,46.9304,0
1116.57,80,46.8972,0
1116.67,80,46.8642,0
1116.77,80,46.8313,0
1116.87,80,46.7984,0
1116.97,80,46.7657,0
1117.07,80,46.7332,0
1117.17,80,46.7007,0
1117.27,80,46.6683,0
1117.37,80,46.636,0
1117.47,80,46.6037,0
1117.57,80,46.5716,0
1117.67,80,46.5395,0
1117.77,80,46.5075,0
1117.87,80,46.4756,0
1117.97,80,46.4756,0
1118.07,80,46.4119,0
1118.17,80,46.3801,0
1118.27,80,46.3801,0
1118.37,80,46.3143,0
1118.47,80,46.2838,0
1118.57,80,46.2838,0
1118.67,80,46.2187,0
1118.77,80,46.1885,0
1118.87,80,46.1574,0
1118.97,80,46.1234,0
1119.07,80,46.0932,0
1119.17,80,46.0621,0
1119.27,80,46.0621,0
1119.37,80,45.999,0
1119.47,80,45.9671,0
1119.57,80,45.9671,0
1119.67,80,45.9351,0
1119.77,80,45.8695,0
1119.87,80,45.8695,0
1119.97,80,45.8379,0
1120.07,80,45.7689,0
1120.17,80,45.7388,0
1120.27,80,45.7039,0
1120.37,80,45.6697,0
1120.47,80,45.6397,0
1120.57,80,45.6076,0
1120.67,80,45.5749,0
1120.77,80,45.5418,0
1120.87,80,45.5079,0
1120.97,80,45.4737,0
1121.07,80,45.4393,0
1121.17,80,45.4046,0
1121.27,80,45.3697,0
1121.37,80,45.3345,0
1121.47,80,45.299,0
1121.57,80,45.2631,0
1121.67,80,45.2268,0
1121.77,80,45.2268,0
1121.87,80,45.19,0
1121.97,80,45.1152,0
1122.07,80,45.0769,0
1122.17,80,45.0324,0
1122.27,80,44.9899,0
1122.37,80,44.954,0
1122.47,80,44.9151,0
1122.57,80,44.8753,0
1122.67,80,44.8753,0
1122.77,80,44.8345,0
1122.87,80,44.747,0
1122.97,80,44.7014,0
1123.07,80,44.6461,0
1123.17,80,44.5933,0
1123.27,80,44.5508,0
1123.37,80,44.5034,0
1123.47,80,44.4551,0
1123.57,80,44.4048,0
1123.67,80,44.3495,0
1123.77,80,44.3495,0
1123.87,80,44.2915,0
1123.97,80,44.1668,0
1124.07,80,44.1668,0
1124.17,80,44.0107,0
1124.27,80,43.9246,0
1124.37,80,43.9246,0
1124.47,80,43.7591,0
1124.57,80,43.6984,0
1124.67,80,43.6984,0
1124.77,80,43.4871,0
1124.87,80,43.4075,0
1124.97,80,43.4075,0
1125.07,80,43.0501,0
1125.17,80,42.9295,0
1125.27,80,42.9295,0
1125.37,50,42.1827,0
1125.47,50,42.0079,0
1125.57,50,42.0079,0
1125.67,50,17.0336,0
1125.77,80,16.4808,0
1125.87,80,16.4808,0
1125.97,80,16.1324,0
1126.07,80,16.5052,0
1126.17,80,16.5052,0
1126.27,80,16.8804,0
1126.37,80,16.9037,0
1126.47,80,16.9037,0
1126.57,80,16.869,0
1126.67,80,16.7586,0
1126.77,80,16.7586,0
1126.87,80,16.6412,0
1126.97,80,16.5865,0
1127.07,80,16.5865,0
1127.17,80,16.4837,0
1127.27,80,16.4352,0
1127.37,80,16.4352,0
1127.47,80,16.3862,0
1127.57,80,16.2872,0
1127.67,80,16.239,0
1127.77,80,16.1888,0
1127.87,80,16.1398,0
1127.97,80,16.0938,0
1128.07,80,16.0472,0
1128.17,80,16.0007,0
1128.27,80,15.9543,0
1128.37,80,15.9082,0
1128.47,80,15.9082,0
1128.57,80,15.8167,0
1128.67,80,15.7714,0
1128.77,80,15.7714,0
1128.87,80,15.6797,0
1128.97,80,15.6364,0
1129.07,80,15.5928,0
1129.17,80,15.5471,0
1129.27,80,15.5049,0
1129.37,80,15.4622,0
1129.47,80,15.4194,0
1129.57,80,15.377,0
1129.67,80,15.3346,0
1129.77,80,15.2924,0
1129.87,80,15.2505,0
1129.97,80,15.2088,0
1130.07,80,15.1674,0
1130.17,80,15.1262,0
1130.27,80,15.0852,0
1130.37,80,15.0852,0
1130.47,80,15.0444,0
1130.57,80,14.9635,0
1130.67,80,14.9234,0
1130.77,80,14.8812,0
1130.87,80,14.8403,0
1130.97,80,14.8023,0
1131.07,80,14.7636,0
1131.17,80,14.7248,0
1131.27,80,14.686,0
1131.37,80,14.6472,0
1131.47,80,14.6472,0
1131.57,80,14.5698,0
1131.67,80,14.5313,0
1131.77,80,14.5313,0
1131.87,80,14.4524,0
1131.97,80,14.4156,0
1132.07,80,14.4156,0
1132.17,80,14.338,0
1132.27,80,14.3018,0
1132.37,80,14.2648,0
1132.47,80,14.2249,0
1132.57,80,14.189,0
1132.67,80,14.1522,0
1132.77,80,14.1151,0
1132.87,80,14.0781,0
1132.97,80,14.0781,0
1133.07,80,14.0409,0
1133.17,80,13.9667,0
1133.27,80,13.9667,0
1133.37,80,13.8898,0
1133.47,80,13.8513,0
1133.57,80,13.8513,0
1133.67,80,13.7773,0
1133.77,80,13.7423,0
1133.87,80,13.7423,0
1133.97,80,13.6667,0
1134.07,80,13.6314,0
1134.17,80,13.6314,0
1134.27,80,13.5547,0
1134.37,80,13.5194,0
1134.47,80,13.4827,0
1134.57,80,13.4422,0
1134.67,80,13.4068,0
1134.77,80,13.3699,0
1134.87,80,13.3324,0
1134.97,80,13.2949,0
1135.07,80,13.2569,0
1135.17,80,13.2187,0
1135.27,80,13.1803,0
1135.37,80,13.1803,0
1135.47,80,13.1417,0
1135.57,80,13.0639,0
1135.67,80,13.0247,0
1135.77,80,12.9808,0
1135.87,80,12.9387,0
1135.97,80,12.9018,0
1136.07,80,12.8627,0
1136.17,80,12.8231,0
1136.27,80,12.8231,0
1136.37,80,12.7827,0
1136.47,80,12.699,0
1136.57,80,12.6564,0
1136.67,80,12.6075,0
1136.77,80,12.5608,0
1136.87,80,12.5208,0
1136.97,80,12.4779,0
1137.07,80,12.4342,0
1137.17,80,12.4342,0
1137.27,80,12.3426,0
1137.37,80,12.2948,0
1137.47,80,12.2948,0
1137.57,80,12.1878,0
1137.67,80,12.1412,0
1137.77,80,12.1412,0
1137.87,80,12.0292,0
1137.97,80,11.9821,0
1138.07,80,11.9289,0
1138.17,80,11.8611,0
1138.27,80,11.8104,0
1138.37,80,11.7519,0
1138.47,80,11.6896,0
1138.57,80,11.6279,0
1138.67,80,11.5599,0
1138.77,80,11.4891,0
1138.87,80,11.4156,0
1138.97,80,11.3377,0
1139.07,80,11.2567,0
1139.17,80,11.2567,0
1139.27,80,11.1717,0
1139.37,80,10.9858,0
1139.47,80,10.883,0
1139.57,80,10.7249,0
1139.67,80,10.5691,0
1139.77,80,10.4672,0
1139.87,80,10.3292,0
1139.97,80,10.2018,0
1140.07,80,10.2018,0
1140.17,80,10.0659,0
1140.27,50,9.51067,0
1140.37,50,8.92707,0
1140.47,50,6.69445,0
1140.57,50,-39.3384,0
1140.67,80,65.5418,0
1140.77,80,65.75,0
1140.87,80,65.9804,0
1140.97,80,65.8054,0
1141.07,80,65.6646,0
1141.17,80,65.6646,0
1141.27,80,65.3483,0
1141.37,80,65.2768,0
1141.47,80,65.2768,0
1141.57,80,65.3183,0
1141.67,80,65.3733,0
1141.77,80,65.3733,0
1141.87,80,65.4876,0
1141.97,80,65.5427,0
1142.07,80,65.5965,0
1142.17,80,65.6508,0
1142.27,80,65.7021,0
1142.37,80,65.7533,0
1142.47,80,65.804,0
1142.57,80,65.8542,0
1142.67,80,65.9039,0
1142.77,80,65.9531,0
1142.87,80,66.0017,0
1142.97,80,66.0498,0
1143.07,80,66.0973,0
1143.17,80,66.1444,0
1143.27,80,66.1909,0
1143.37,80,66.2369,0
1143.47,80,66.2369,0
1143.57,80,66.2824,0
1143.67,80,66.3718,0
1143.77,80,66.4158,0
1143.87,80,66.4606,0
1143.97,80,66.5043,0
1144.07,80,66.546,0
1144.17,80,66.5877,0
1144.27,80,66.6292,0
1144.37,80,66.6703,0
1144.47,80,66.7111,0
1144.57,80,66.7514,0
1144.67,80,66.7514,0
1144.77,80,66.8309,0
1144.87,80,66.8699,0
1144.97,80,66.8699,0
1145.07,80,66.948,0
1145.17,80,66.9853,0
1145.27,80,66.9853,0
1145.37,80,67.0606,0
1145.47,80,67.0966,0
1145.57,80,67.0966,0
1145.67,80,67.1696,0
1145.77,80,67.2045,0
1145.87,80,67.2045,0
1145.97,80,67.2752,0
1146.07,80,67.3091,0
1146.17,80,67.3091,0
1146.27,80,67.3777,0
1146.37,80,67.4105,0
1146.47,80,67.4105,0
1146.57,80,67.4771,0
1146.67,80,67.509,0
1146.77,80,67.509,0
1146.87,80,67.5736,0
1146.97,80,67.6045,0
1147.07,80,67.6045,0
1147.17,80,67.6673,0
1147.27,80,67.6972,0
1147.37,80,67.6972,0
1147.47,80,67.7582,0
1147.57,80,67.7873,0
1147.67,80,67.7873,0
1147.77,80,67.8466,0
1147.87,80,67.8748,0
1147.97,80,67.8748,0
1148.07,80,67.9032,0
1148.17,80,67.9599,0
1148.27,80,67.9875,0
1148.37,80,68.016,0
1148.47,80,68.0437,0
1148.57,80,68.07,0
1148.67,80,68.0965,0
1148.77,80,68.1229,0
1148.87,80,68.1229,0
1148.97,80,68.1752,0
1149.07,80,68.201,0
1149.17,80,68.201,0
1149.27,80,68.253,0
1149.37,80,68.2777,0
1149.47,80,68.2777,0
1149.57,80,68.3281,0
1149.67,80,68.3521,0
1149.77,80,68.3762,0
1149.87,80,68.4012,0
1149.97,80,68.4245,0
1150.07,80,68.448,0
1150.17,80,68.4715,0
1150.27,80,68.4947,0
1150.37,80,68.5179,0
1150.47,80,68.5408,0
1150.57,80,68.5636,0
1150.67,80,68.5862,0
1150.77,80,68.6086,0
1150.87,80,68.6309,0
1150.97,80,68.6529,0
1151.07,80,68.6748,0
1151.17,80,68.6965,0
1151.27,80,68.7181,0
1151.37,80,68.7395,0
1151.47,80,68.7608,0
1151.57,80,68.7819,0
1151.67,80,68.7819,0
1151.77,80,68.8236,0
1151.87,80,68.8443,0
1151.97,80,68.8443,0
1152.07,80,68.8861,0
1152.17,80,68.9059,0
1152.27,80,68.9059,0
1152.37,80,68.9466,0
1152.47,80,68.9658,0
1152.57,80,68.9658,0
1152.67,80,68.9853,0
1152.77,80,69.0247,0
1152.87,80,69.0438,0
1152.97,80,69.0639,0
1153.07,80,69.0835,0
1153.17,80,69.1017,0
1153.27,80,69.1203,0
1153.37,80,69.1389,0
1153.47,80,69.1575,0
1153.57,80,69.1761,0
1153.67,80,69.1761,0
1153.77,80,69.2129,0
1153.87,80,69.2312,0
1153.97,80,69.2312,0
1154.07,80,69.2685,0
1154.17,80,69.286,0
1154.27,80,69.286,0
1154.37,80,69.3226,0
1154.47,80,69.3397,0
1154.57,80,69.3397,0
1154.67,80,69.3572,0
1154.77,80,69.3927,0
1154.87,80,69.4099,0
1154.97,80,69.4283,0
1155.07,80,69.4462,0
1155.17,80,69.4627,0
1155.27,80,69.4796,0
1155.36,80,69.4966,0
1155.46,80,69.5136,0
1155.56,80,69.5307,0
1155.66,80,69.5478,0
1155.76,80,69.5648,0
1155.86,80,69.5818,0
1155.96,80,69.5987,0
1156.06,80,69.6156,0
1156.16,80,69.6325,0
1156.26,80,69.6493,0
1156.36,80,69.6661,0
1156.46,80,69.6829,0
1156.56,80,69.6997,0
1156.66,80,69.7164,0
1156.76,80,69.7332,0
1156.86,80,69.75,0
1156.96,80,69.7667,0
1157.06,80,69.7835,0
1157.16,80,69.8002,0
1157.26,80,69.817,0
1157.36,80,69.8338,0
1157.46,80,69.8506,0
1157.56,80,69.8674,0
1157.66,80,69.8842,0
1157.76,80,69.9011,0
1157.86,80,69.9181,0
1157.96,80,69.935,0
1158.06,80,69.952,0
1158.16,80,69.9691,0
1158.26,80,69.9863,0
1158.36,80,70.0035,0
1158.46,80,70.0035,0
1158.56,80,70.0381,0
1158.66,80,70.0555,0
1158.76,80,70.0555,0
1158.86,80,70.0731,0
1158.96,80,70.1094,0
1159.06,80,70.1269,0
1159.16,80,70.1468,0
1159.26,80,70.1659,0
1159.36,80,70.1826,0
1159.46,80,70.1826,0
1159.56,80,70.2004,0
1159.66,80,70.237,0
1159.76,80,70.256,0
1159.86,80,70.2777,0
1159.96,80,70.2986,0
1160.06,80,70.3166,0
1160.16,80,70.3358,0
1160.26,80,70.3554,0
1160.36,80,70.3753,0
1160.46,80,70.3962,0
1160.56,80,70.4174,0
1160.66,80,70.4391,0
1160.76,80,70.4612,0
1160.86,80,70.4836,0
1160.96,80,70.5065,0
1161.06,80,70.5298,0
1161.16,80,70.5536,0
1161.26,80,70.5781,0
1161.36,80,70.5781,0
1161.46,80,70.6289,0
1161.56,80,70.6554,0
1161.66,80,70.6554,0
1161.76,80,70.7176,0
1161.86,80,70.7438,0
1161.96,80,70.7438,0
1162.06,80,70.7728,0
1162.16,80,70.8389,0
1162.26,80,70.8716,0
1162.36,80,70.9181,0
1162.46,80,70.9181,0
1162.56,80,70.9636,0
1162.66,80,71.036,0
1162.76,80,71.0764,0
1162.86,80,71.1442,0
1162.96,80,71.2075,0
1163.06,80,71.256,0
1163.16,80,71.3231,0
1163.26,80,71.386,0
1163.36,80,71.386,0
1163.46,50,71.5697,0
1163.56,50,71.7129,0
1163.66,50,71.7129,0
1163.76,50,72.8306,0
1163.86,50,77.0687,0
1163.96,50,77.0687,0
1164.06,80,-19.7232,0
1164.16,80,-20.0241,0
1164.26,80,-20.0241,0
1164.36,80,-20.561,0
1164.46,80,-20.2886,0
1164.56,80,-20.2886,0
1164.66,80,-20.2324,0
1164.76,80,-20.0002,0
1164.86,80,-19.9819,0
1164.96,80,-19.9819,0
1165.06,80,-20.1585,0
1165.16,80,-20.1585,0
1165.26,80,-20.3695,0
1165.36,80,-20.3695,0
1165.46,80,-20.4729,0
1165.56,80,-20.5707,0
1165.66,80,-20.7635,0
1165.76,80,-20.8594,0
1165.86,80,-20.8594,0
1165.96,80,-21.0457,0
1166.06,80,-21.0457,0
1166.16,80,-21.2237,0
1166.26,80,-21.2237,0
1166.36,80,-21.4016,0
1166.46,80,-21.4016,0
1166.56,80,-21.4908,0
1166.66,80,-21.576,0
1166.76,80,-21.6636,0
1166.86,80,-21.8332,0
1166.96,80,-21.8332,0
1167.06,80,-22.0012,0
1167.16,80,-22.0012,0
1167.26,80,-22.0839,0
1167.36,80,-22.1634,0
1167.46,80,-22.3247,0
1167.56,80,-22.3247,0
1167.66,80,-22.4062,0
1167.76,80,-22.5656,0
1167.86,80,-22.5656,0
1167.96,80,-22.7209,0
1168.06,80,-22.7209,0
1168.16,80,-22.8734,0
1168.26,80,-22.8734,0
1168.36,80,-23.025,0
1168.46,80,-23.025,0
1168.56,80,-23.1019,0
1168.66,80,-23.2511,0
1168.76,80,-23.3232,0
1168.86,80,-23.3232,0
1168.96,80,-23.4721,0
1169.06,80,-23.5426,0
1169.16,80,-23.6137,0
1169.26,80,-23.6875,0
1169.36,80,-23.7571,0
1169.46,80,-23.8273,0
1169.56,80,-23.8974,0
1169.66,80,-23.9672,0
1169.76,80,-24.0367,0
1169.86,80,-24.1059,0
1169.96,80,-24.1748,0
1170.06,80,-24.1748,0
1170.16,80,-24.3113,0
1170.26,80,-24.379,0
1170.36,80,-24.379,0
1170.46,80,-24.4464,0
1170.56,80,-24.5814,0
1170.66,80,-24.6471,0
1170.76,80,-24.7156,0
1170.86,80,-24.7826,0
1170.96,80,-24.8459,0
1171.06,80,-24.8459,0
1171.16,80,-24.9765,0
1171.26,80,-25.0428,0
1171.36,80,-25.0428,0
1171.46,80,-25.1099,0
1171.56,80,-25.2468,0
1171.66,80,-25.3145,0
1171.76,80,-25.3864,0
1171.86,80,-25.4572,0
1171.96,80,-25.5241,0
1172.06,80,-25.5241,0
1172.16,80,-25.66,0
1172.26,80,-25.7278,0
1172.36,80,-25.7278,0
1172.46,80,-25.8667,0
1172.56,80,-25.932,0
1172.66,80,-25.932,0
1172.76,80,-26.0679,0
1172.86,80,-26.1318,0
1172.96,80,-26.1318,0
1173.06,80,-26.2658,0
1173.16,80,-26.3288,0
1173.26,80,-26.3288,0
1173.36,80,-26.4613,0
1173.46,80,-26.5235,0
1173.56,80,-26.5235,0
1173.66,80,-26.6547,0
1173.76,80,-26.7161,0
1173.86,80,-26.7161,0
1173.96,80,-26.7789,0
1174.06,80,-26.9069,0
1174.16,80,-26.9691,0
1174.26,80,-27.0359,0
1174.36,80,-27.1007,0
1174.46,80,-27.1602,0
1174.56,80,-27.2214,0
1174.66,80,-27.2214,0
1174.76,80,-27.3447,0
1174.86,80,-27.4068,0
1174.96,80,-27.469,0
1175.06,80,-27.5357,0
1175.16,80,-27.5955,0
1175.26,80,-27.6565,0
1175.36,80,-27.718,0
1175.46,80,-27.7793,0
1175.56,80,-27.8411,0
1175.66,80,-27.9031,0
1175.76,80,-27.965,0
1175.86,80,-27.965,0
1175.96,80,-28.0891,0
1176.06,80,-28.1512,0
1176.16,80,-28.1512,0
1176.26,80,-28.2812,0
1176.36,80,-28.3409,0
1176.46,80,-28.3409,0
1176.56,80,-28.4704,0
1176.66,80,-28.5298,0
1176.76,80,-28.5298,0
1176.86,80,-28.6606,0
1176.96,80,-28.7205,0
1177.06,80,-28.7205,0
1177.16,80,-28.8534,0
1177.26,80,-28.914,0
1177.36,80,-28.914,0
1177.46,80,-29.0494,0
1177.56,80,-29.1108,0
1177.66,80,-29.1108,0
1177.76,80,-29.2493,0
1177.86,80,-29.3118,0
1177.96,80,-29.378,0
1178.06,80,-29.454,0
1178.16,80,-29.5179,0
1178.26,80,-29.586,0
1178.36,80,-29.6559,0
1178.46,80,-29.7258,0
1178.56,80,-29.798,0
1178.66,80,-29.8712,0
1178.76,80,-29.9454,0
1178.86,80,-30.0206,0
1178.96,80,-30.0969,0
1179.06,80,-30.1742,0
1179.16,80,-30.2528,0
1179.26,80,-30.3328,0
1179.36,80,-30.4143,0
1179.46,80,-30.4974,0
1179.56,80,-30.5822,0
1179.66,80,-30.6689,0
1179.76,80,-30.7577,0
1179.86,80,-30.7577,0
1179.96,80,-30.9421,0
1180.06,80,-31.0381,0
1180.16,80,-31.0381,0
1180.26,80,-31.2619,0
1180.36,80,-31.3563,0
1180.46,80,-31.3563,0
1180.56,80,-31.4609,0
1180.66,80,-31.698,0
1180.76,80,-31.698,0
1180.86,80,-31.9792,0
1180.96,80,-32.1397,0
1181.06,80,-32.1397,0
1181.16,80,-32.4468,0
1181.26,80,-32.5667,0
1181.36,80,-32.5667,0
1181.46,80,-32.9602,0
1181.56,80,-33.1116,0
1181.66,80,-33.1116,0
1181.76,80,-33.7379,0
1181.86,80,-33.948,0
1181.96,80,-33.948,0
1182.06,50,-35.1102,0
1182.16,50,-35.3696,0
1182.26,50,-35.3696,0
1182.36,50,-36.2982,0
1182.46,80,46.3232,0
1182.56,80,46.3232,0
